date,tweet,sentiment
Fri Mar 23 05:29:11 +0000 2018,Tomorrow would be a great day for Bitcoin to tank.,1.0
Fri Mar 23 05:29:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:29:40 +0000 2018,"#Bitcoin price failed to break past the $9,000 level after news of a potential shutdown of #Binance in Japan broke out.",-1.0
Fri Mar 23 05:29:51 +0000 2018,@brs_ogz Buy bitcoin,0.0
Fri Mar 23 05:30:02 +0000 2018,"Bitcoin:$8423.74
Ethereum:$516.024
Bitcoin Cash:$969.07
Litecoin:$158.534
Ripple:$0.632696
IOTA:$1.27537",0.0
Fri Mar 23 05:30:02 +0000 2018,"1 bitcoin = $8422.59 / 6836.195€
1 bitcoin-cash = $969.07 / 786.545€
1 ethereum = $515.719 / 418.583€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 05:30:04 +0000 2018,One Bitcoin now worth $8381.97@bitstamp. High $9046.180. Low $8342.000. Market Cap $141.942 Billion #bitcoin,1.0
Fri Mar 23 05:30:06 +0000 2018,"Eventually, banks will welcome Bitcoin, just like telcos found a way to make a dime on the Internet.",1.0
Fri Mar 23 05:30:25 +0000 2018,#ADA Price is 0.00002252 (-0.00000020) #BTC / 0.189038 (-0.00175) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 05:30:26 +0000 2018,#EOS Price is 0.00077749 (-0.00000575) #BTC / 6.52578 (-0.07241) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 05:30:27 +0000 2018,#SUB Price is 0.00004583 (-0.00000014) #BTC / 0.384062 (-0.00196) #USD. Market rank is 116. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 05:30:29 +0000 2018,#XEM Price is 0.00003290 (-0.00000016) #BTC / 0.275727 (-0.00183) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 05:30:29 +0000 2018,#DASH Price is 0.0474443 (-0.00018450) #BTC / 397.633 (-2.29000) #USD. Market rank is 12. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 05:30:54 +0000 2018,@cz_binance CZ can you please add BItcoin Private. It adds exatly THE feutures that are missing in Bitcoin,-1.0
Fri Mar 23 05:31:13 +0000 2018,"Hello humans, #Bitcoin is currently around $8422.59 as of Fri Mar 23 00:31:09 CDT 2018",0.0
Fri Mar 23 05:31:22 +0000 2018,@yahaya_aminu Very very exclusive currency the   ditcoin future Bitcoin very soon now buy ditcoin $3,1.0
Fri Mar 23 05:31:27 +0000 2018,Bitcoin value: $8396.8,0.0
Fri Mar 23 05:31:48 +0000 2018,"""The idea that Bitcoin Cash doesn't have competent developers is a BS narrative."" - @VinnyLingham at @Satoshis_Vision",1.0
Fri Mar 23 05:32:18 +0000 2018,"@CrypConsigliere So non-volatile but will outperform Bitcoin, where will the returns come from if there's no risk?",0.0
Fri Mar 23 05:32:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:33:08 +0000 2018,@CollectiveEvol Bitcoin.,0.0
Fri Mar 23 05:33:11 +0000 2018,Current price of Bitcoin is $8412.06 #Bitcoin #Bithound,0.0
Fri Mar 23 05:33:59 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:34:10 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:34:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:35:08 +0000 2018,",Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:35:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:35:12 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:35:39 +0000 2018,@jakeseelye @Socal_crypto It's about that time. Time to decide whether to place that 3rd bid or sleep on it. Just another day in bitcoin.,0.0
Fri Mar 23 05:36:06 +0000 2018,@lucx946 @Castle_CSTL @bitcoinprivate There is CSTL in Bitcoin private logo. And then there are Castle like design on the btcp logo.,0.0
Fri Mar 23 05:36:54 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:37:04 +0000 2018,Thanks @ryanxcharles &amp; @VinnyLingham for your insights on both sides of the #Bitcoin debate @Satoshis_Vision 🌏✌️🤙,1.0
Fri Mar 23 05:37:08 +0000 2018,@zebpay THE CHAMPCOIN  HAS POTENTIAL TO BE NEXT BITCOIN AS ITS TECHNOLOGY IS ADVANCE AND HAVING BIG COMMUNITY,0.0
Fri Mar 23 05:37:10 +0000 2018,@Free_Ross And the beginning stages of their plan to defeat bitcoin!,0.0
Fri Mar 23 05:38:12 +0000 2018,Assuming Bitcoin needs use cases to become ' a thing' is silly. It just needs enough rich people and banks to think it's good for them.,1.0
Fri Mar 23 05:38:50 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:39:18 +0000 2018,@cryptostardust @afrobeng is bitcoin an ERC20 token sir? 😂 😂 😂,0.0
Fri Mar 23 05:39:30 +0000 2018,"BTC,ETH,ETC,LTC,BCH,MONA
Someone may do it, so please send it　
#Bitcoin #VirtualCurrency",0.0
Fri Mar 23 05:40:02 +0000 2018,"1 bitcoin = $8421.7 / 6835.472€
1 bitcoin-cash = $969.943 / 787.254€
1 ethereum = $515.703 / 418.57€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 05:40:04 +0000 2018,EWangBiCoin ( $EWC ) will be listed on CoinExchange #cryptocurrency #blockchain #bitcoin #crypto #btc #ico #eth #xrp #trading #CryptoNews,0.0
Fri Mar 23 05:40:15 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:40:32 +0000 2018,"""Lost coins only make everyone else's coins worth slightly more. Think of it as a donation to everyone."" - Satoshi Nakamoto #bitcoin #quote",1.0
Fri Mar 23 05:41:30 +0000 2018,".Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:41:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:41:42 +0000 2018,@creepy_von_evil ...I take payment in cash or bitcoin.,0.0
Fri Mar 23 05:41:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:42:13 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin good
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:42:28 +0000 2018,We need Bitcoin to stay over $8300. Im already starting to see the vacuum on alts that have risen over this last week.,-1.0
Fri Mar 23 05:42:43 +0000 2018,@zmanbrianzane You're investing in Bitcoin?,0.0
Fri Mar 23 05:42:45 +0000 2018,"So fucking sick of this market.

#cryptocurrency #crypto #BTC #bitcoin",-1.0
Fri Mar 23 05:43:31 +0000 2018,@youre_the_goat I’d have pulled out of bitcoin earlier,0.0
Fri Mar 23 05:43:39 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:43:55 +0000 2018,@FlyGuyInTheSky Bitcoin Stinks,-1.0
Fri Mar 23 05:43:57 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:44:14 +0000 2018,@zebpay TCC is Next BITCOIN of India.... The Champcoin is best cryptocruncy,1.0
Fri Mar 23 05:44:23 +0000 2018,"0,00001293 Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:44:33 +0000 2018,@AandGShow PLEASE!!! Can we just talk about bitcoin or something...pleeeaaassse?,0.0
Fri Mar 23 05:44:36 +0000 2018,"Optimal tx fee: 5 satoshi per byte. 
BTC : $8389 / €6801 / £5943 @ Block 514765. 
Market Cap: 143.22B USD. #Bitcoin #Market",0.0
Fri Mar 23 05:46:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:46:13 +0000 2018,@pierre_rochard what can you buy with bitcoin?,0.0
Fri Mar 23 05:47:56 +0000 2018,"@rogerkver @Falkvinge Rick Falkvinge is the man. Watched him on YouTube, next day bought Bitcoin Cash.",0.0
Fri Mar 23 05:48:05 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:49:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:50:02 +0000 2018,"BTC-STEEM AskRate: 0.00024274 #Bittrex  #STEEM $STEEM #STEEM #altcoin #altcoins #bitcoin
 ♥ FOLLOW for PROFIT",1.0
Fri Mar 23 05:50:03 +0000 2018,"1 bitcoin = $8440.42 / 6850.666€
1 bitcoin-cash = $970.377 / 787.606€
1 ethereum = $518.991 / 421.239€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 05:50:03 +0000 2018,"Lottery in Bitcoin! ?
Prize money and can be purchased from all over the world in the Bitcoin that can be received in any country ! !
bitcoi",0.0
Fri Mar 23 05:51:28 +0000 2018,Bitcoin value: $8398.47,0.0
Fri Mar 23 05:51:36 +0000 2018,@sprenten @jucoplayerinfo Oh hi. Ok. Ill send you bitcoin.,-1.0
Fri Mar 23 05:51:53 +0000 2018,"BITCOIN FACTS: On the first 5 years of #Bitcoin existence, it grew from $0 to $1,000",1.0
Fri Mar 23 05:53:09 +0000 2018,@CarpeNoctom and I dont even know if that guy knows what bitcoin is,0.0
Fri Mar 23 05:54:08 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:54:19 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:54:25 +0000 2018,#Bitcoin could entirely change the way our means of exchange works #bitcoinsfuture #bitcoin #btc #bitcoinsfuture,0.0
Fri Mar 23 05:54:45 +0000 2018,@zebpay Tcc is the king of cryptocurrency..... And next Bitcoin from India,0.0
Fri Mar 23 05:55:32 +0000 2018,@IAndrewIvers Don’t buy bitcoin,0.0
Fri Mar 23 05:56:12 +0000 2018,"@NickSzabo4 👏👏
Bitcoin is proof of that statement...",0.0
Fri Mar 23 05:56:24 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:56:36 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet
3. use ABI648 as ref",1.0
Fri Mar 23 05:56:44 +0000 2018,"@cryptomanran Agreed, there are plenty of other exchanges Japanese can buy bitcoin.",-1.0
Fri Mar 23 05:56:45 +0000 2018,"@MarkYusko So... what say you , Buy Bitcoin now or wait a little longer?",-1.0
Fri Mar 23 05:57:21 +0000 2018,How/when/where to invest in bitcoin and altcoins.,0.0
Fri Mar 23 05:57:50 +0000 2018,"i think bitcoin ... may be significant perversely precisely because it takes a lot of time to mine, or to make headway ...",1.0
Fri Mar 23 05:58:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:58:41 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:59:03 +0000 2018,Valores | dolar R$3.3019 | BITCOIN(MCDTBC) R$30394.88877000 | BITCOIN(BLCHAIN) R$27834.002486 | LITECOIN(MCDTBC) R$574.99000000,0.0
Fri Mar 23 05:59:06 +0000 2018,"#Vrmed @vr1med creating the future of vision equipment, top-tier VR headset. #ICO #crowdsale #bitcoin #ethereum #token",0.0
Fri Mar 23 05:59:14 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 05:59:23 +0000 2018,If you would like to donate BitCoin towards the cost of my hosting send to: -&gt; 1KBw1KzVDkqkipaDMVAxfMa5gzzwGzUXuH | #SupportAI #Anonymous,0.0
Fri Mar 23 05:59:40 +0000 2018,What do you think will be the next big success like bitcoin? #cryptocurrency #ico,1.0
Fri Mar 23 05:59:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:00:00 +0000 2018,"This just in: Bitcoin is rising!
Current Rate: 8401.86 USD = 1 BTC",0.0
Fri Mar 23 06:00:00 +0000 2018,"@ #1, Bitcoin with unit price of $8,443.26, market cap of $142,982,909,952 (44.35%), and 24 hr vol. of $5,521,670,000 (37.67%)",0.0
Fri Mar 23 06:00:02 +0000 2018,"Bitcoin - BTC
Price: $8,443.26
Change in 1h: -0.07%
Market cap: $142,982,909,952.00
Ranking: 1
#Bitcoin #BTC",0.0
Fri Mar 23 06:00:02 +0000 2018,"Bitcoin:$8437.14
Ethereum:$518.863
Bitcoin Cash:$971.23
Litecoin:$158.259
Ripple:$0.634721
IOTA:$1.27298",0.0
Fri Mar 23 06:00:02 +0000 2018,"Average Bitcoin market price is: USD 8,401.86, EUR 6,812.67",-1.0
Fri Mar 23 06:00:03 +0000 2018,Current BTC Dominance: 44.32% #Bitcoin #Altcoin #Cryptocurrency,0.0
Fri Mar 23 06:00:03 +0000 2018,"1 bitcoin = $8437.14 / 6848.004€
1 bitcoin-cash = $970.355 / 787.588€
1 ethereum = $518.863 / 421.135€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 06:00:04 +0000 2018,"23Mar2018 06:00 UTC #Bitcoin #Blockchain status - Last 24h: 135 blocks mined - 1,036,281 BTC output - 182,105 transactions",0.0
Fri Mar 23 06:00:04 +0000 2018,"Keep centered on the story which will become Bitcoin's destiny: It is not just a money, it is an innovation, a protocol, a technology.",0.0
Fri Mar 23 06:00:01 +0000 2018,"Mar 22, 2018 11:00PM #Bitcoin Price:
USD 8643.95 | EUR 7021.63 | JPY 918005.47",0.0
Fri Mar 23 06:00:11 +0000 2018,@jolb_ Top 10 Emotions The Biggest Bitcoin Miners Doesn’t Want You To Know About,1.0
Fri Mar 23 06:00:12 +0000 2018,"1 #BTC (#Bitcoin) quotes:
$8413.78/$8417.76 #Bitstamp
$8408.90/$8411.29 #Kraken
⇢$-8.86/$-2.49
$8365.08/$8449.17 #Coinbase
⇢$-52.68/$35.39",0.0
Fri Mar 23 06:00:18 +0000 2018,@zebpay Tcc is next bitcoin,0.0
Fri Mar 23 06:00:26 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:00:26 +0000 2018,#Bitcoin Price 8381.02 USD via Chain,0.0
Fri Mar 23 06:00:28 +0000 2018,#DASH Price is 0.0477892 (+0.00034490) #BTC / 401.096 (+3.46300) #USD. Market rank is 11. #dash #bitcoin #blockchain,-1.0
Fri Mar 23 06:00:29 +0000 2018,#ADA Price is 0.00002259 (+0.00000007) #BTC / 0.189612 (+0.00057) #USD. Market rank is 6. #cardano #bitcoin #blockchain,-1.0
Fri Mar 23 06:00:29 +0000 2018,#SUB Price is 0.00004558 (-0.00000025) #BTC / 0.382547 (-0.00151) #USD. Market rank is 116. #substratum #bitcoin #blockchain,-1.0
Fri Mar 23 06:00:29 +0000 2018,#XEM Price is 0.00003291 (+0.00000001) #BTC / 0.276204 (+0.00048) #USD. Market rank is 13. #nem #bitcoin #blockchain,-1.0
Fri Mar 23 06:00:30 +0000 2018,"BTC hourly update
$8409.78    |    -0.0025%📉
$BTC #BTCUSD #Bitcoin",0.0
Fri Mar 23 06:00:30 +0000 2018,#EOS Price is 0.00078247 (+0.00000498) #BTC / 6.56728 (+0.04150) #USD. Market rank is 7. #eos #bitcoin #blockchain,-1.0
Fri Mar 23 06:00:35 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:00:52 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:00:53 +0000 2018,"#Bitcoin $8,418.00 v #BitcoinCash $968.24 (BTC/BCH 8.7), Avg Transaction fee for #Bitcoin ~$1.32 v #BitcoinCash ~$0.10 - 2018/03/23 15:00JST",0.0
Fri Mar 23 06:00:54 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:01:16 +0000 2018,Current price of Bitcoin is $8382.00 “Like” if thats good for you and “retweet” if thats not good for you #bitcoin #btc #bitcoinprice,1.0
Fri Mar 23 06:01:35 +0000 2018,Current price of Bitcoin is $8382.00.,0.0
Fri Mar 23 06:01:36 +0000 2018,Bitcoin 8382.00 $,0.0
Fri Mar 23 06:02:07 +0000 2018,Bitcoin is $8382.00 🔔 $BTC,0.0
Fri Mar 23 06:02:12 +0000 2018,"#RamenCoin $RAMEN #airdrop #bounty #ICO #ethereum #blockchain #bitcoin #BTS #cryptocurrency #altcoin
@mskumar230078",0.0
Fri Mar 23 06:02:15 +0000 2018,"It's March 23, 2018 at 08:00AM, good morning people, ready for a new and #wild day?! #bitcoin #litecoin #dogecoin #monero #usd #btc #nxt",1.0
Fri Mar 23 06:02:25 +0000 2018,Current price of Bitcoin is $8382.00,0.0
Fri Mar 23 06:02:28 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:02:39 +0000 2018,"Bitcoin percentage of market cap: 44.35 %
#BPOMC #Bitcoin #Altcoin #Blockchain #Cryptocurrency #Dominance",0.0
Fri Mar 23 06:02:40 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:03:02 +0000 2018,"CIBUS network is a block chain based eco system on food and health supplements'
#bitcoin #ICO #ethereum #blockchain #cryptocurrency  #CIBUS",0.0
Fri Mar 23 06:03:05 +0000 2018,"THE MOST INNOVATIVE AND LUCRATIVE WAY TO EARN BITCOIN
JOIN BITCLUB NETWORK! !",1.0
Fri Mar 23 06:03:14 +0000 2018,Current price of #Bitcoin is $8382.00,0.0
Fri Mar 23 06:03:16 +0000 2018,CIBUS network is a block chain based eco system on food and health supplements #bitcoin #ICO #ethereum #blockchain #cryptocurrency  #CIBUS,0.0
Fri Mar 23 06:03:56 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:04:21 +0000 2018,Not afraid of heights - afraid of widths. #bitcoin #mining #free,1.0
Fri Mar 23 06:04:22 +0000 2018,Bitcoin $8382.00 via Chain,0.0
Fri Mar 23 06:04:24 +0000 2018,Current price of #Bitcoin is $8382.00 via Chain #BTCUSD #cryptocurrencies #blockchain,0.0
Fri Mar 23 06:04:27 +0000 2018,@yahaya_aminu Ditcoin is best cryptocurrency ditcoin my life Bitcoin my dream,1.0
Fri Mar 23 06:04:29 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:05:40 +0000 2018,BITCOIN IS AT 8445.2475,0.0
Fri Mar 23 06:06:21 +0000 2018,"#surprise #presents #crypto #bitcoin #ethereum #litecoin #tron #blockchain #party #game #cryptonews

its awesome technology",1.0
Fri Mar 23 06:06:37 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:06:52 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:06:54 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:07:10 +0000 2018,"MEarn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:07:30 +0000 2018,Bitcoin is the new gold ! Retweet if you agree #bitcoins #bitcoinisgold #bitcoinworld #bitcoinnews #bitcoin,1.0
Fri Mar 23 06:07:36 +0000 2018,@bxbynatyy_ Bitcoin by @RiceGum  🔥,0.0
Fri Mar 23 06:07:50 +0000 2018,$NEOUSD entering oversold zone on interval 60m #cryptocurrency #trading #bitcoin #crypto #technicalanalysis,0.0
Fri Mar 23 06:07:50 +0000 2018,"guys, Bitcoin is SO cool 😎",1.0
Fri Mar 23 06:08:09 +0000 2018,"Fri Mar 23 07:07:28 2018 (42:07)
USD : 8456.67
Wght: 0.42
Blk#: 514766
Size: 1061.3 KB
TXs:  2194
Pool: 2301 (1.5 MB)
#bitcoin",0.0
Fri Mar 23 06:08:23 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:08:49 +0000 2018,New #bitcoin block 000000000000000000302f93f324f3ff181ef7b90b0fa362e598a4282359d8b9 mined at height 514766.,1.0
Fri Mar 23 06:09:08 +0000 2018,BTC $8437.14 Down -$23.19 -0.27% in the last hour #bitcoin #bitsmart,-1.0
Fri Mar 23 06:09:06 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:22 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:28 +0000 2018,@mrupsys @alistairmilne So now bitcoin is an indication of intellectual ability?,1.0
Fri Mar 23 06:09:32 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:43 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:09:58 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
Fri Mar 23 06:10:03 +0000 2018,"Bitcoin BTC Current Price:
$8.460,410
1 Hour: 0.16 % | 24 Hours: -6.42 % | 7 Days: 3.24 %
#btc #bitcoin",0.0
Fri Mar 23 06:10:03 +0000 2018,"1 bitcoin = $8476.41 / 6872.088€
1 bitcoin-cash = $974.314 / 789.906€
1 ethereum = $523.501 / 424.419€
#bitcoin #ethereum #bitcoincash",0.0
Fri Mar 23 06:10:30 +0000 2018,"Earn bitcoin on a daily basis!

1. Follow @slidecoin 
2. Complete instructions in pinned tweet",1.0
